GEO_ID,NAME,B05001_001E,B05001_002E,B05001_003E,B05001_004E,B05001_005E,B05001_006E
Geography,Geographic Area Name,Total Population,"U.S. citizen, born in the United States","U.S. citizen, born in Puerto Rico or U.S. Island Areas","U.S. citizen, born abroad of American parent(s)",U.S. citizen by naturalization,Not a U.S. citizen
1400000US06037543400,"Census Tract 5434, Los Angeles County, California",3755,2251,7,84,887,526
1400000US06037543501,"Census Tract 5435.01, Los Angeles County, California",6136,2893,51,113,2142,937
1400000US06037543502,"Census Tract 5435.02, Los Angeles County, California",4786,2764,0,79,1426,517
1400000US06037543503,"Census Tract 5435.03, Los Angeles County, California",5880,3285,54,111,1399,1031
1400000US06037543601,"Census Tract 5436.01, Los Angeles County, California",4752,2696,0,52,1374,630
1400000US06037543603,"Census Tract 5436.03, Los Angeles County, California",3914,2789,0,44,857,224
1400000US06037543605,"Census Tract 5436.05, Los Angeles County, California",3855,2350,10,71,991,433
1400000US06037543606,"Census Tract 5436.06, Los Angeles County, California",3589,2393,0,44,746,406
1400000US06037543607,"Census Tract 5436.07, Los Angeles County, California",5415,2701,57,293,1846,518
1400000US06037543701,"Census Tract 5437.01, Los Angeles County, California",3307,1816,5,16,1041,429
1400000US06037543703,"Census Tract 5437.03, Los Angeles County, California",3864,2314,17,61,859,613
1400000US06037543704,"Census Tract 5437.04, Los Angeles County, California",3018,1859,12,83,793,271
1400000US06037543705,"Census Tract 5437.05, Los Angeles County, California",3440,1916,0,29,1088,407
1400000US06037543801,"Census Tract 5438.01, Los Angeles County, California",4831,2855,0,184,1114,678
1400000US06037543803,"Census Tract 5438.03, Los Angeles County, California",4178,2206,0,24,964,984
1400000US06037543804,"Census Tract 5438.04, Los Angeles County, California",3737,1886,0,62,1413,376
1400000US06037543903,"Census Tract 5439.03, Los Angeles County, California",3764,1984,42,34,1196,508
1400000US06037543905,"Census Tract 5439.05, Los Angeles County, California",4879,2421,10,210,873,1365
1400000US06037544001,"Census Tract 5440.01, Los Angeles County, California",4580,3010,16,21,1045,488
1400000US06037544002,"Census Tract 5440.02, Los Angeles County, California",3836,2584,0,40,713,499
1400000US06037550101,"Census Tract 5501.01, Los Angeles County, California",4046,3018,0,19,825,184
1400000US06037550201,"Census Tract 5502.01, Los Angeles County, California",3002,2168,0,11,526,297
1400000US06037550202,"Census Tract 5502.02, Los Angeles County, California",5394,3458,0,43,1089,804
1400000US06037550301,"Census Tract 5503.01, Los Angeles County, California",5274,3305,17,121,1143,688
1400000US06037550501,"Census Tract 5505.01, Los Angeles County, California",3832,2992,0,0,434,406
1400000US06037550502,"Census Tract 5505.02, Los Angeles County, California",3992,2494,0,25,1355,118
1400000US06037550601,"Census Tract 5506.01, Los Angeles County, California",6557,4678,0,11,969,899
1400000US06037550602,"Census Tract 5506.02, Los Angeles County, California",3949,2762,0,69,743,375
1400000US06037550700,"Census Tract 5507, Los Angeles County, California",6770,4437,0,53,1833,447
1400000US06037550801,"Census Tract 5508.01, Los Angeles County, California",4855,3374,0,14,976,491
1400000US06037550802,"Census Tract 5508.02, Los Angeles County, California",2151,1392,0,0,401,358
1400000US06037550901,"Census Tract 5509.01, Los Angeles County, California",4629,3052,9,19,781,768
1400000US06037550902,"Census Tract 5509.02, Los Angeles County, California",5603,3527,0,37,1183,856
1400000US06037551001,"Census Tract 5510.01, Los Angeles County, California",3003,2184,0,25,417,377
1400000US06037551002,"Census Tract 5510.02, Los Angeles County, California",4166,2403,0,15,1063,685
1400000US06037551101,"Census Tract 5511.01, Los Angeles County, California",3971,2323,0,80,718,850
1400000US06037551102,"Census Tract 5511.02, Los Angeles County, California",5341,3904,0,7,643,787
1400000US06037551201,"Census Tract 5512.01, Los Angeles County, California",3739,2833,17,68,609,212
1400000US06037551203,"Census Tract 5512.03, Los Angeles County, California",4067,2981,0,0,814,272
1400000US06037551204,"Census Tract 5512.04, Los Angeles County, California",3387,2266,14,24,696,387
1400000US06037551300,"Census Tract 5513, Los Angeles County, California",5905,3739,21,83,1228,834
1400000US06037551401,"Census Tract 5514.01, Los Angeles County, California",4223,2996,0,51,604,572
1400000US06037551402,"Census Tract 5514.02, Los Angeles County, California",5273,3679,0,84,1053,457
1400000US06037551501,"Census Tract 5515.01, Los Angeles County, California",5006,3413,0,116,903,574
1400000US06037551502,"Census Tract 5515.02, Los Angeles County, California",5072,3254,5,75,1108,630
1400000US06037551700,"Census Tract 5517, Los Angeles County, California",6357,3987,9,86,1546,729
1400000US06037551801,"Census Tract 5518.01, Los Angeles County, California",3221,2266,0,26,586,343
1400000US06037551802,"Census Tract 5518.02, Los Angeles County, California",4297,3138,68,55,907,129
1400000US06037551900,"Census Tract 5519, Los Angeles County, California",5374,3482,0,11,1135,746
1400000US06037552001,"Census Tract 5520.01, Los Angeles County, California",3963,2481,0,34,929,519
1400000US06037552002,"Census Tract 5520.02, Los Angeles County, California",3487,2333,0,39,672,443
1400000US06037552100,"Census Tract 5521, Los Angeles County, California",6292,4243,8,43,1371,627
1400000US06037552200,"Census Tract 5522, Los Angeles County, California",5771,3810,0,82,809,1070
1400000US06037552301,"Census Tract 5523.01, Los Angeles County, California",4264,2586,0,57,866,755
1400000US06037552302,"Census Tract 5523.02, Los Angeles County, California",4192,2995,0,49,762,386
1400000US06037552400,"Census Tract 5524, Los Angeles County, California",2389,1664,0,16,408,301
1400000US06037552601,"Census Tract 5526.01, Los Angeles County, California",5574,3550,0,53,983,988
1400000US06037552602,"Census Tract 5526.02, Los Angeles County, California",3640,2251,0,75,835,479
1400000US06037552700,"Census Tract 5527, Los Angeles County, California",6578,3870,8,232,1682,786
1400000US06037552800,"Census Tract 5528, Los Angeles County, California",6004,4132,29,31,989,823
1400000US06037552900,"Census Tract 5529, Los Angeles County, California",6497,4293,148,79,1100,877
1400000US06037553000,"Census Tract 5530, Los Angeles County, California",5145,3319,17,57,1114,638
1400000US06037553100,"Census Tract 5531, Los Angeles County, California",7038,5067,5,82,1075,809
1400000US06037553201,"Census Tract 5532.01, Los Angeles County, California",4111,2727,0,7,910,467
1400000US06037553202,"Census Tract 5532.02, Los Angeles County, California",3354,2408,0,8,657,281
1400000US06037553300,"Census Tract 5533, Los Angeles County, California",3255,1967,0,4,681,603
1400000US06037553400,"Census Tract 5534, Los Angeles County, California",3652,2256,9,60,874,453
1400000US06037553502,"Census Tract 5535.02, Los Angeles County, California",3906,2252,0,34,758,862
1400000US06037553503,"Census Tract 5535.03, Los Angeles County, California",3268,1942,0,22,554,750
1400000US06037553504,"Census Tract 5535.04, Los Angeles County, California",4860,3004,0,8,700,1148
1400000US06037553601,"Census Tract 5536.01, Los Angeles County, California",4880,3051,0,69,763,997
1400000US06037553602,"Census Tract 5536.02, Los Angeles County, California",5087,3897,9,56,486,639
1400000US06037553701,"Census Tract 5537.01, Los Angeles County, California",3884,2091,0,47,568,1178
1400000US06037553702,"Census Tract 5537.02, Los Angeles County, California",4707,3155,0,5,715,832
1400000US06037553801,"Census Tract 5538.01, Los Angeles County, California",4241,2439,0,22,631,1149
1400000US06037553802,"Census Tract 5538.02, Los Angeles County, California",6959,4434,24,45,988,1468
1400000US06037553901,"Census Tract 5539.01, Los Angeles County, California",6344,4068,0,145,774,1357
1400000US06037553902,"Census Tract 5539.02, Los Angeles County, California",5768,3751,10,23,758,1226
1400000US06037554001,"Census Tract 5540.01, Los Angeles County, California",4447,3165,63,0,755,464
1400000US06037554002,"Census Tract 5540.02, Los Angeles County, California",5636,3830,0,79,1076,651
1400000US06037554101,"Census Tract 5541.01, Los Angeles County, California",3237,1894,0,6,481,856
1400000US06037554105,"Census Tract 5541.05, Los Angeles County, California",4648,3343,6,8,407,884
1400000US06037554106,"Census Tract 5541.06, Los Angeles County, California",3983,2665,0,32,641,645
1400000US06037554201,"Census Tract 5542.01, Los Angeles County, California",3772,2781,0,11,549,431
1400000US06037554203,"Census Tract 5542.03, Los Angeles County, California",4067,2719,0,43,605,700
1400000US06037554204,"Census Tract 5542.04, Los Angeles County, California",4914,3085,12,77,1013,727
1400000US06037554301,"Census Tract 5543.01, Los Angeles County, California",3417,2408,0,114,478,417
1400000US06037554302,"Census Tract 5543.02, Los Angeles County, California",4665,3154,0,132,457,922
1400000US06037554403,"Census Tract 5544.03, Los Angeles County, California",5593,4277,8,56,707,545
1400000US06037554404,"Census Tract 5544.04, Los Angeles County, California",4669,3210,0,4,677,778
1400000US06037554405,"Census Tract 5544.05, Los Angeles County, California",3554,2224,0,6,804,520
1400000US06037554406,"Census Tract 5544.06, Los Angeles County, California",4710,3240,18,99,827,526
1400000US06037554511,"Census Tract 5545.11, Los Angeles County, California",4045,2367,40,173,1100,365
1400000US06037554512,"Census Tract 5545.12, Los Angeles County, California",6579,3611,0,27,2272,669
1400000US06037554513,"Census Tract 5545.13, Los Angeles County, California",2575,1287,0,44,939,305
1400000US06037554514,"Census Tract 5545.14, Los Angeles County, California",4776,2835,0,61,1318,562
1400000US06037554515,"Census Tract 5545.15, Los Angeles County, California",3338,1725,0,11,1305,297
1400000US06037554516,"Census Tract 5545.16, Los Angeles County, California",3721,1670,33,82,1714,222
1400000US06037554517,"Census Tract 5545.17, Los Angeles County, California",4323,2138,5,115,1571,494
1400000US06037554518,"Census Tract 5545.18, Los Angeles County, California",5296,3076,23,34,1722,441
1400000US06037554519,"Census Tract 5545.19, Los Angeles County, California",3607,2028,8,30,1375,166
1400000US06037554521,"Census Tract 5545.21, Los Angeles County, California",6221,4031,8,118,1531,533
1400000US06037554522,"Census Tract 5545.22, Los Angeles County, California",5149,3100,11,86,1615,337
1400000US06037554600,"Census Tract 5546, Los Angeles County, California",4242,2664,0,98,854,626
1400000US06037554700,"Census Tract 5547, Los Angeles County, California",4201,2186,0,65,1138,812
1400000US06037554801,"Census Tract 5548.01, Los Angeles County, California",2724,1346,0,50,638,690
1400000US06037554802,"Census Tract 5548.02, Los Angeles County, California",5973,2639,0,58,2234,1042
1400000US06037554900,"Census Tract 5549, Los Angeles County, California",7693,4631,50,59,1596,1357
1400000US06037555001,"Census Tract 5550.01, Los Angeles County, California",5339,3428,50,63,1318,480
1400000US06037555002,"Census Tract 5550.02, Los Angeles County, California",3894,2830,9,34,748,273
1400000US06037555105,"Census Tract 5551.05, Los Angeles County, California",5943,3727,0,218,1230,768
1400000US06037555106,"Census Tract 5551.06, Los Angeles County, California",2882,1865,4,28,453,532
1400000US06037555107,"Census Tract 5551.07, Los Angeles County, California",6093,4049,22,62,1530,430
1400000US06037555202,"Census Tract 5552.02, Los Angeles County, California",3829,3100,0,0,637,92
1400000US06037555211,"Census Tract 5552.11, Los Angeles County, California",5588,3302,0,45,971,1270
1400000US06037555212,"Census Tract 5552.12, Los Angeles County, California",5708,3541,0,30,993,1144
1400000US06037555300,"Census Tract 5553, Los Angeles County, California",5015,3535,115,43,1100,222
1400000US06037570001,"Census Tract 5700.01, Los Angeles County, California",4871,3651,0,53,881,286
1400000US06037570002,"Census Tract 5700.02, Los Angeles County, California",2599,2209,6,22,290,72
1400000US06037570003,"Census Tract 5700.03, Los Angeles County, California",4402,3688,0,60,459,195
1400000US06037570100,"Census Tract 5701, Los Angeles County, California",3282,2473,8,89,531,181
1400000US06037570202,"Census Tract 5702.02, Los Angeles County, California",6552,4240,0,14,1143,1155
1400000US06037570203,"Census Tract 5702.03, Los Angeles County, California",4432,2880,17,12,449,1074
1400000US06037570204,"Census Tract 5702.04, Los Angeles County, California",4581,3409,0,33,485,654
1400000US06037570303,"Census Tract 5703.03, Los Angeles County, California",4576,3446,23,0,397,710
1400000US06037570304,"Census Tract 5703.04, Los Angeles County, California",4968,3655,0,26,696,591
1400000US06037570305,"Census Tract 5703.05, Los Angeles County, California",4163,2783,0,115,331,934
1400000US06037570306,"Census Tract 5703.06, Los Angeles County, California",2930,1764,0,109,421,636
1400000US06037570402,"Census Tract 5704.02, Los Angeles County, California",3572,2808,0,41,420,303
1400000US06037570403,"Census Tract 5704.03, Los Angeles County, California",4116,2453,8,32,729,894
1400000US06037570404,"Census Tract 5704.04, Los Angeles County, California",3901,2931,0,0,439,531
1400000US06037570502,"Census Tract 5705.02, Los Angeles County, California",6259,4440,0,29,905,885
1400000US06037570503,"Census Tract 5705.03, Los Angeles County, California",4121,2627,0,44,622,828
1400000US06037570504,"Census Tract 5705.04, Los Angeles County, California",3815,2706,0,38,556,515
1400000US06037570601,"Census Tract 5706.01, Los Angeles County, California",6243,4267,0,8,1018,950
1400000US06037570602,"Census Tract 5706.02, Los Angeles County, California",5498,3651,10,125,1242,470
1400000US06037570603,"Census Tract 5706.03, Los Angeles County, California",5130,4379,31,18,363,339
1400000US06037570701,"Census Tract 5707.01, Los Angeles County, California",7866,5671,47,31,1533,584
1400000US06037570703,"Census Tract 5707.03, Los Angeles County, California",2922,2310,10,24,433,145
1400000US06037570800,"Census Tract 5708, Los Angeles County, California",5674,4920,8,97,517,132
1400000US06037570901,"Census Tract 5709.01, Los Angeles County, California",5900,4973,0,35,592,300
1400000US06037570902,"Census Tract 5709.02, Los Angeles County, California",3496,2959,0,92,383,62
1400000US06037571000,"Census Tract 5710, Los Angeles County, California",5674,5020,0,77,496,81
1400000US06037571101,"Census Tract 5711.01, Los Angeles County, California",5049,4379,8,34,536,92
1400000US06037571102,"Census Tract 5711.02, Los Angeles County, California",3525,3185,6,4,265,65
1400000US06037571201,"Census Tract 5712.01, Los Angeles County, California",3919,3279,0,33,398,209
1400000US06037571202,"Census Tract 5712.02, Los Angeles County, California",3999,3375,15,0,551,58
1400000US06037571300,"Census Tract 5713, Los Angeles County, California",4391,3675,16,49,557,94
1400000US06037571400,"Census Tract 5714, Los Angeles County, California",4876,3945,0,89,506,336
1400000US06037571502,"Census Tract 5715.02, Los Angeles County, California",5051,3456,9,13,1138,435
1400000US06037571504,"Census Tract 5715.04, Los Angeles County, California",5145,3944,17,0,748,436
1400000US06037571505,"Census Tract 5715.05, Los Angeles County, California",3149,2000,12,96,656,385
1400000US06037571600,"Census Tract 5716, Los Angeles County, California",2299,2008,0,0,191,100
1400000US06037571701,"Census Tract 5717.01, Los Angeles County, California",6800,3974,7,35,1053,1731
1400000US06037571703,"Census Tract 5717.03, Los Angeles County, California",3388,2158,0,24,786,420
1400000US06037571704,"Census Tract 5717.04, Los Angeles County, California",3896,2645,0,66,477,708
1400000US06037571800,"Census Tract 5718, Los Angeles County, California",3305,2579,22,94,357,253
1400000US06037571900,"Census Tract 5719, Los Angeles County, California",5676,4491,14,79,561,531
1400000US06037572001,"Census Tract 5720.01, Los Angeles County, California",6267,5238,0,94,760,175
1400000US06037572201,"Census Tract 5722.01, Los Angeles County, California",5553,3868,0,0,1114,571
1400000US06037572202,"Census Tract 5722.02, Los Angeles County, California",3375,2255,4,62,826,228
1400000US06037572301,"Census Tract 5723.01, Los Angeles County, California",3805,1880,30,136,961,798
1400000US06037572500,"Census Tract 5725, Los Angeles County, California",3681,2417,39,0,539,686
1400000US06037572600,"Census Tract 5726, Los Angeles County, California",4923,2809,79,78,1177,780
1400000US06037572700,"Census Tract 5727, Los Angeles County, California",5361,2440,25,30,1899,967
1400000US06037573002,"Census Tract 5730.02, Los Angeles County, California",3464,2445,0,9,350,660
1400000US06037573003,"Census Tract 5730.03, Los Angeles County, California",1813,1319,2,3,308,181
1400000US06037573004,"Census Tract 5730.04, Los Angeles County, California",4977,3343,0,33,513,1088
1400000US06037573101,"Census Tract 5731.01, Los Angeles County, California",4583,3406,4,90,610,473
1400000US06037573102,"Census Tract 5731.02, Los Angeles County, California",2795,2110,0,21,356,308
1400000US06037573201,"Census Tract 5732.01, Los Angeles County, California",4422,2973,0,34,598,817
1400000US06037573202,"Census Tract 5732.02, Los Angeles County, California",6685,4086,0,134,1350,1115
1400000US06037573300,"Census Tract 5733, Los Angeles County, California",4203,2699,0,13,956,535
1400000US06037573401,"Census Tract 5734.01, Los Angeles County, California",1561,1136,0,64,287,74
1400000US06037573402,"Census Tract 5734.02, Los Angeles County, California",7045,5086,36,45,1076,802
1400000US06037573403,"Census Tract 5734.03, Los Angeles County, California",3174,2362,0,72,634,106
1400000US06037573601,"Census Tract 5736.01, Los Angeles County, California",6335,5483,54,14,472,312
1400000US06037573700,"Census Tract 5737, Los Angeles County, California",5177,4600,0,76,432,69
1400000US06037573800,"Census Tract 5738, Los Angeles County, California",4359,3892,7,36,343,81
1400000US06037573902,"Census Tract 5739.02, Los Angeles County, California",2012,1660,0,46,250,56
1400000US06037574000,"Census Tract 5740, Los Angeles County, California",5182,4474,0,93,465,150
1400000US06037574100,"Census Tract 5741, Los Angeles County, California",5227,4397,0,21,717,92
1400000US06037574201,"Census Tract 5742.01, Los Angeles County, California",3089,2617,21,49,366,36
1400000US06037574202,"Census Tract 5742.02, Los Angeles County, California",2376,2084,0,40,160,92
1400000US06037574300,"Census Tract 5743, Los Angeles County, California",6182,5624,0,5,424,129
1400000US06037574400,"Census Tract 5744, Los Angeles County, California",5790,4759,14,57,840,120
1400000US06037574500,"Census Tract 5745, Los Angeles County, California",6793,6025,0,69,538,161
1400000US06037574602,"Census Tract 5746.02, Los Angeles County, California",1311,992,15,18,192,94
1400000US06037574800,"Census Tract 5748, Los Angeles County, California",3130,2637,92,35,183,183
1400000US06037574901,"Census Tract 5749.01, Los Angeles County, California",3849,3275,13,77,323,161
1400000US06037574902,"Census Tract 5749.02, Los Angeles County, California",5642,4497,64,40,475,566
1400000US06037575001,"Census Tract 5750.01, Los Angeles County, California",4295,3164,0,60,489,582
1400000US06037575002,"Census Tract 5750.02, Los Angeles County, California",4497,3741,0,8,440,308
1400000US06037575101,"Census Tract 5751.01, Los Angeles County, California",4210,3014,0,48,567,581
1400000US06037575102,"Census Tract 5751.02, Los Angeles County, California",4336,2417,10,131,677,1101
1400000US06037575103,"Census Tract 5751.03, Los Angeles County, California",5239,3664,11,103,634,827
1400000US06037575201,"Census Tract 5752.01, Los Angeles County, California",4986,3455,0,0,734,797
1400000US06037575202,"Census Tract 5752.02, Los Angeles County, California",3851,2177,0,19,849,806
1400000US06037575300,"Census Tract 5753, Los Angeles County, California",4379,2616,0,0,614,1149
1400000US06037575401,"Census Tract 5754.01, Los Angeles County, California",4714,3176,0,19,379,1140
1400000US06037575402,"Census Tract 5754.02, Los Angeles County, California",3878,2159,0,8,312,1399
1400000US06037575801,"Census Tract 5758.01, Los Angeles County, California",2270,1437,0,0,161,672
1400000US06037575802,"Census Tract 5758.02, Los Angeles County, California",5171,3492,0,33,582,1064
1400000US06037575803,"Census Tract 5758.03, Los Angeles County, California",3175,1574,8,129,579,885
1400000US06037575901,"Census Tract 5759.01, Los Angeles County, California",3675,2609,29,48,418,571
1400000US06037575902,"Census Tract 5759.02, Los Angeles County, California",4953,3956,0,123,286,588
1400000US06037576001,"Census Tract 5760.01, Los Angeles County, California",5173,4007,0,91,615,460
1400000US06037576200,"Census Tract 5762, Los Angeles County, California",5049,4278,0,34,500,237
1400000US06037576301,"Census Tract 5763.01, Los Angeles County, California",4669,2956,0,18,410,1285
1400000US06037576302,"Census Tract 5763.02, Los Angeles County, California",3318,2231,0,0,393,694
1400000US06037576401,"Census Tract 5764.01, Los Angeles County, California",4578,2882,0,53,663,980
1400000US06037576402,"Census Tract 5764.02, Los Angeles County, California",4760,2981,0,35,511,1233
1400000US06037576403,"Census Tract 5764.03, Los Angeles County, California",5303,3737,0,24,558,984
1400000US06037576501,"Census Tract 5765.01, Los Angeles County, California",3186,2344,0,13,260,569
1400000US06037576502,"Census Tract 5765.02, Los Angeles County, California",5111,4345,0,20,260,486
1400000US06037576503,"Census Tract 5765.03, Los Angeles County, California",4039,3185,0,32,158,664
1400000US06037576601,"Census Tract 5766.01, Los Angeles County, California",3894,3270,0,0,271,353
1400000US06037576602,"Census Tract 5766.02, Los Angeles County, California",4876,3966,14,50,383,463
1400000US06037576700,"Census Tract 5767, Los Angeles County, California",4120,3286,0,46,464,324
1400000US06037576801,"Census Tract 5768.01, Los Angeles County, California",3780,3069,0,155,225,331
1400000US06037576802,"Census Tract 5768.02, Los Angeles County, California",4039,3327,0,207,270,235
1400000US06037576901,"Census Tract 5769.01, Los Angeles County, California",5165,2868,8,28,796,1465
1400000US06037576903,"Census Tract 5769.03, Los Angeles County, California",3371,2334,0,32,492,513
1400000US06037576904,"Census Tract 5769.04, Los Angeles County, California",3099,2188,0,91,442,378
1400000US06037577000,"Census Tract 5770, Los Angeles County, California",6925,5507,0,0,550,868
1400000US06037577100,"Census Tract 5771, Los Angeles County, California",7266,6455,69,105,404,233
1400000US06037577200,"Census Tract 5772, Los Angeles County, California",5905,4927,0,9,750,219
1400000US06037577300,"Census Tract 5773, Los Angeles County, California",5773,4713,0,0,546,514
1400000US06037577400,"Census Tract 5774, Los Angeles County, California",2995,2728,7,40,152,68
1400000US06037577501,"Census Tract 5775.01, Los Angeles County, California",3359,2921,0,60,270,108
1400000US06037577504,"Census Tract 5775.04, Los Angeles County, California",1333,1183,0,23,121,6
1400000US06037577602,"Census Tract 5776.02, Los Angeles County, California",3037,2506,0,45,277,209
1400000US06037577604,"Census Tract 5776.04, Los Angeles County, California",1613,1337,0,21,245,10
1400000US06037577605,"Census Tract 5776.05, Los Angeles County, California",4165,3433,18,100,489,125
1400000US06037577606,"Census Tract 5776.06, Los Angeles County, California",3982,3300,0,68,290,324
1400000US06037577700,"Census Tract 5777, Los Angeles County, California",4605,3080,0,91,892,542
1400000US06037577800,"Census Tract 5778, Los Angeles County, California",4730,3888,10,14,626,192
1400000US06037577900,"Census Tract 5779, Los Angeles County, California",5808,4359,4,135,1022,288
1400000US06037578000,"Census Tract 5780, Los Angeles County, California",6647,4164,0,120,959,1404
1400000US06037578100,"Census Tract 5781, Los Angeles County, California",2361,2065,0,5,52,239
1400000US06037599000,"Census Tract 5990, Los Angeles County, California",3477,2583,0,25,289,580
1400000US06037599100,"Census Tract 5991, Los Angeles County, California",686,659,0,6,19,2
1400000US06037600100,"Census Tract 6001, Los Angeles County, California",7320,4494,0,79,723,2024
1400000US06037600201,"Census Tract 6002.01, Los Angeles County, California",5228,3616,0,0,428,1184
1400000US06037600202,"Census Tract 6002.02, Los Angeles County, California",7585,5084,0,85,764,1652
1400000US06037600302,"Census Tract 6003.02, Los Angeles County, California",3281,2900,0,14,174,193
1400000US06037600303,"Census Tract 6003.03, Los Angeles County, California",4234,2790,11,27,268,1138
1400000US06037600304,"Census Tract 6003.04, Los Angeles County, California",4062,2751,27,19,335,930
1400000US06037600400,"Census Tract 6004, Los Angeles County, California",4203,3904,25,0,213,61
1400000US06037600501,"Census Tract 6005.01, Los Angeles County, California",2739,2553,0,0,114,72
1400000US06037600601,"Census Tract 6006.01, Los Angeles County, California",2526,2259,18,0,150,99
1400000US06037600602,"Census Tract 6006.02, Los Angeles County, California",2734,1724,0,36,282,692
1400000US06037600702,"Census Tract 6007.02, Los Angeles County, California",4657,3820,0,0,424,413
1400000US06037600703,"Census Tract 6007.03, Los Angeles County, California",1671,1489,0,8,116,58
1400000US06037600704,"Census Tract 6007.04, Los Angeles County, California",3279,2536,0,15,340,388
1400000US06037600801,"Census Tract 6008.01, Los Angeles County, California",2930,2633,0,0,273,24
1400000US06037600802,"Census Tract 6008.02, Los Angeles County, California",2717,2363,0,0,211,143
1400000US06037600902,"Census Tract 6009.02, Los Angeles County, California",6385,4843,0,0,1017,525
1400000US06037600911,"Census Tract 6009.11, Los Angeles County, California",3391,2381,0,0,277,733
1400000US06037600912,"Census Tract 6009.12, Los Angeles County, California",4894,2946,0,14,836,1098
1400000US06037601001,"Census Tract 6010.01, Los Angeles County, California",2392,1900,0,0,121,371
1400000US06037601002,"Census Tract 6010.02, Los Angeles County, California",5173,4060,0,0,527,586
1400000US06037601100,"Census Tract 6011, Los Angeles County, California",6834,4654,0,33,861,1286
1400000US06037601202,"Census Tract 6012.02, Los Angeles County, California",4107,2139,8,104,960,896
1400000US06037601211,"Census Tract 6012.11, Los Angeles County, California",2849,1847,0,0,477,525
1400000US06037601212,"Census Tract 6012.12, Los Angeles County, California",6172,3890,0,51,992,1239
1400000US06037601301,"Census Tract 6013.01, Los Angeles County, California",1798,1480,0,6,231,81
1400000US06037601302,"Census Tract 6013.02, Los Angeles County, California",7104,5762,18,65,358,901
1400000US06037601303,"Census Tract 6013.03, Los Angeles County, California",5505,4279,0,30,335,861
1400000US06037601401,"Census Tract 6014.01, Los Angeles County, California",6577,4485,35,36,698,1323
1400000US06037601402,"Census Tract 6014.02, Los Angeles County, California",4719,2716,0,29,978,996
1400000US06037601501,"Census Tract 6015.01, Los Angeles County, California",3883,2018,9,42,763,1051
1400000US06037601502,"Census Tract 6015.02, Los Angeles County, California",3936,1798,0,0,604,1534
1400000US06037601600,"Census Tract 6016, Los Angeles County, California",3985,1972,0,48,1081,884
1400000US06037601700,"Census Tract 6017, Los Angeles County, California",5106,2695,0,0,756,1655
1400000US06037601801,"Census Tract 6018.01, Los Angeles County, California",2847,1456,0,39,502,850
1400000US06037601802,"Census Tract 6018.02, Los Angeles County, California",3884,2218,0,102,717,847
1400000US06037601900,"Census Tract 6019, Los Angeles County, California",4805,2972,50,11,675,1097
1400000US06037602002,"Census Tract 6020.02, Los Angeles County, California",3214,1925,3,0,695,591
1400000US06037602003,"Census Tract 6020.03, Los Angeles County, California",4309,2418,82,18,738,1053
1400000US06037602103,"Census Tract 6021.03, Los Angeles County, California",5408,3359,0,67,762,1220
1400000US06037602104,"Census Tract 6021.04, Los Angeles County, California",6051,3761,0,34,1091,1165
1400000US06037602105,"Census Tract 6021.05, Los Angeles County, California",3738,2305,3,44,690,696
1400000US06037602106,"Census Tract 6021.06, Los Angeles County, California",6228,3872,11,59,1340,946
1400000US06037602201,"Census Tract 6022.01, Los Angeles County, California",4408,3282,0,50,881,195
1400000US06037602202,"Census Tract 6022.02, Los Angeles County, California",2799,1537,13,0,540,709
1400000US06037602301,"Census Tract 6023.01, Los Angeles County, California",6516,4681,0,49,1239,547
1400000US06037602302,"Census Tract 6023.02, Los Angeles County, California",4593,4012,0,44,358,179
1400000US06037602402,"Census Tract 6024.02, Los Angeles County, California",7204,4886,0,2,1331,985
1400000US06037602403,"Census Tract 6024.03, Los Angeles County, California",4505,2780,0,38,854,833
1400000US06037602404,"Census Tract 6024.04, Los Angeles County, California",5927,3462,0,33,1106,1326
1400000US06037602504,"Census Tract 6025.04, Los Angeles County, California",5196,3254,8,43,601,1290
1400000US06037602505,"Census Tract 6025.05, Los Angeles County, California",4584,2978,49,0,404,1153
1400000US06037602506,"Census Tract 6025.06, Los Angeles County, California",4277,3064,5,0,365,843
1400000US06037602507,"Census Tract 6025.07, Los Angeles County, California",5213,3210,0,46,970,987
1400000US06037602510,"Census Tract 6025.10, Los Angeles County, California",3529,2207,0,3,476,843
1400000US06037602511,"Census Tract 6025.11, Los Angeles County, California",4803,3612,0,21,518,652
1400000US06037602512,"Census Tract 6025.12, Los Angeles County, California",2156,1329,0,47,483,297
1400000US06037602513,"Census Tract 6025.13, Los Angeles County, California",1642,1158,0,0,315,169
1400000US06037602601,"Census Tract 6026.01, Los Angeles County, California",4626,3694,69,67,492,304
1400000US06037602602,"Census Tract 6026.02, Los Angeles County, California",3046,2516,0,0,374,156
1400000US06037602700,"Census Tract 6027, Los Angeles County, California",3617,3177,0,0,353,87
1400000US06037602801,"Census Tract 6028.01, Los Angeles County, California",4314,2768,0,58,460,1028
1400000US06037602802,"Census Tract 6028.02, Los Angeles County, California",4784,3742,0,28,483,531
1400000US06037602900,"Census Tract 6029, Los Angeles County, California",4391,2665,0,39,764,923
1400000US06037603004,"Census Tract 6030.04, Los Angeles County, California",1734,1072,0,44,335,283
1400000US06037603005,"Census Tract 6030.05, Los Angeles County, California",6771,3896,0,112,1611,1152
